label,comment
2.0,bản chất con người là luôn luôn thay đổi thay đổi về tính cách ngoại hình lối sống suy nghĩ nên có thể bạn gặp đúng người hợp với cái gu của bạn vào thời điểm nào đó nhưng qua thời gian thì tính cách lối sống cảm xúc của họ sẽ thay đổi cà tình cảm họ dành cho bạn nữa cũng thay đổi nên kết cục của ty thường là buồn là điều dễ hiểu mà
2.0,tôi chỉ muốn được về quê nằm võng nghe gió và quên đi hết mệt mỏi
2.0,giống nước nào gần đây ta
2.0,lần nào coi mấy cái quy tắc nhà nhiều người bên cạnh main là tui cứ nghĩ chớt hết đám trừ main ra mấy nhân vật thông minh như trần ngôn từ thường chết ngay phút cuối không
2.0,khổ quá chết có mang theo được cái gì gì dù nhỏ đâu mà tham thế để bây giờ ân hận cũng không được nữa rồi
2.0,buồn cười
2.0,trời ơi hình như ở hải dương hay sao á có học sinh lớp bị tử vong do múa quá nhiều rồi nên học sinh đã không qua khỏi rồi
2.0,đắm chìm hoàn toàn dùng toàn bộ thời gian để liên tục suy nghĩ về việc bạn cần làm tốt nhất lúc này nghĩ đến bao giờ thông
2.0,mỗi lần nghe lại giọng nói ấy lòng lại quặn thắt
2.0,mỗi lần nhìn ảnh quê là lòng lại se thắt
2.0,sợ vãi
2.0,anh ơi mong anh chia sẽ tiếp về cách chơi chứng khoán sâu hơn ạ rất mong muốn học từ anh về chồng vì học từ anh chậm mà chắc an toàn
2.0,em tham gia thi hsg trên trường thời gian làm bài không nhiều nên bài của em không được tốt khi có điểm em đậu nhưng điểm không cao mẹ em mắng em rất nhiều rồi còn so sánh em với bạn khác rất nhiều em đang cố gắng làm bài tốt nhất có thể nhưng mẹ em chỉ chăm chăm vào kết quả của người khác mà mẹ không biết là đã mấy đêm em không ngủ mấy bữa sáng em không ăn em cảm thấy như mọi cố gắng của em chỉ đổi lại được lời trách mắng của mẹ em uất ức và khóc rất nhiều em không biết phải làm gì để mẹ hiểu cho em nữa
2.0,tiểu vy sinh ra kiểu gì v
2.0,nơi đây không phải nhân tình con cái vân nói thật tình yêu khi bạn biết yêu nó là súy tình không quan vì gã rõ soi gương người trong thời gian bạn gái nghĩ lòng bạn trai nghĩ tội bằng tình yêu không chỉ yêu vì hình ảnh đây là điều rất sai trái với tôi tình yêu là thời gian hạn sử dụng virus
2.0,mê đoạn này cực
2.0,khổ thân con cá lóc đến chết cũng không được yên thân
2.0,sao lai nhẫn tâm vây em
2.0,ỏ gấu nay ra liên tù tì vid hơn nửa tiếng luôn yêu ghia
2.0,không thể làm với kẻ gian doi duoc
2.0,chúc anh buổi tối vui vẻ
2.0,người cha từng dạy tôi bước đi đầu tiên giờ đã rời xa
2.0,camera ảnh nhiệt nhận diện rõ thế này thì thiết giáp hoặc bộ binh khi đã bị phát hiện với hỏa lực của đạn chùm chắc chắn tổn thất không hề nhỏ
2.0,có những mất mát không thể nói thành lời
2.0,tôi không muốn lớn lên nữa
2.0,em bị năm nay khổ lắm ạ lo âu sợ mọi thứ không như ý mình
2.0,chú ủn đừng có liều mạng mà chết thê thảm
2.0,uồi hay thế ra phần đê
2.0,mình cũng vậy nè bà hứa với mình là chết rồi
2.0,mọi người ơi năm nay mình không được giấy khen đó là điều mà mình buồn nhất mọi người có cách nào không
2.0,em t và đã đi làm được năm với rất nhiều công việc khác nhau nhưng thời điểm hiện tại em cảm thấy mình như chỉ đang tồn tại chứ không phải đang sống em tìm kiếm sự hỗ trợ từ nhiều nguồn mxh và em muốn trở lại con đường học tập nhưng em vẫn chưa định hướng được con đường phía trước em phải làm sao để biết bản thân thật sự đam mê điều gì đây ạ và trở lại học tập bây h là có muộn không làm thế nào để có thể vừa học vừa kiếm tiền để lo cho những ước muốn đó ạ cảm ơn anh
2.0,học phí tăng mà học chẳng thấy tương lai
2.0,sợ vãi
2.0,uống thuoc benh roi loan lên can kho xuống can minh rat mệt mỏi về chuyen nay không biết uống thuốc giảm cân có được không co ảnh hưởng không
2.0,sao không đập thằng chồng nó chơì hết con này tới con khác thôi đánh cả đời củng không hết đâu chị vợ ạ lo mà đánh son sửa sạn lại là nó sợ à chị ạ
2.0,hồi ức về ngày cuối cùng bên nhau khiến tôi day dứt mãi
2.0,em bị năm nay khổ lắm ạ lo âu sợ mọi thứ không như ý mình
2.0,chồng ngoại tình mà người tình còn xấu hơn
2.0,bớt mong cầu và bớt né tránh có trí tuệ và có kinh nghiệm đối ứng tự tin và có sức chị đựng hài lòng với hiện tại
2.0,tôi mà trong gia đình này ở ngoài là tôi là người bình thường nhưng trong nhà thì
2.0,bố mẹ cãi nhau ba anh em nhà tớ chỉ ôm nhau trong góc tớ là em út nên luôn được hai anh bảo vệ và che chắn khi bị bố say rượu rồi đánh ba anh em nhìn hai anh bị đánh mình đau thay
2.0,lương làm thêm ít ỏi nhưng từng đồng đều là mồ hôi công sức
2.0,hồi ức về ngày cuối cùng bên nhau khiến tôi day dứt mãi
2.0,trường em cũng có một lầm
2.0,làm bài xong ra khỏi phòng thi là muốn khóc
2.0,mình xem mà rơi lệ
2.0,em từng học trường này từ lớp đến lớp nhưng lớp chỉ học mấy tháng đầu
0.0,cảm ơn tác giả biết ơn kênh tĩnh tâm đã chia sẻ những câu nói bất hủ đáng để suy ngẫm học tập cả đời chúc ai nghe được video này luôn được bình an và hạnh phúc
0.0,kênh fbnc là kênh thân phương tây dùng từ đúng phony cách thân phương tây đưa tin không phải trung lập
0.0,sợ quá đi thôi
0.0,gấu làm ví dụ hay
0.0,rắn hổ hành đó bà nội
0.0,toàn tụi mẹ lo quay phim rồi live đua lên mạng hong hớt
0.0,tuổi thơ
0.0,tui đơn phương người yêu cũ thì sao ạ
0.0,tuy không sợ nhưng mà nó kiur là hồi hộp vãi chưởng
0.0,sát thương vật lý thì không có nhưng nó mang lại tính sỉ nhục rất cao kkk
0.0,world cup u mỗi năm sẽ được tổ chức ở kata cho đến hết năm
0.0,cười tươi lên đi
0.0,bà nội tôi mất lúc tôi còn chx sinh
0.0,mình cũng định đi sapa nhưng không biết tháng nào thời tiết đẹp nhỉ bạn tư vấn dùm mình với hihi
0.0,em rất biết ơn đã xem được clip này anh đúng lúc lúc này em cảm thấy rất vô định khi đạt được những thành công nhỏ nhưng chính vì đó mà càng gây bản thân nhiều áp lực hơn cứ thế ngày càng trốn tránh những cảm xúc của mình mà làm những chuyện ngày càng nông nổi hơn bình thường cũng nhờ những trải nghiệm đó những áp lực đó những nỗi ất ước không nói lên lời khi nghĩ tới thời gian ngay cả những món quà những lời cảm ơn ngày càng khó nói và cũng từ những thông thiệp tuyệt vời anh muốn truyền tải mà em đang đặt bản thân vào cái đà quỹ đạo mà em hướng tới em nghĩ rằng cái khó khăn nhất áp lực nhất của một người không phải là áp lực từ xã hội gia đình tiền bạc mà là từ những định kiến những điều mình khiến nó quá quan trọng bản thân mình cuộc sống mà cứ bước tiếp khi vượt qua nó thì nó cũng chỉ là một câu chuyện hùng vĩ trên cuộc đời bản thân mình mà thôi
0.0,hình như chị của đô ra mặc quần siêuuuu ngắn thì ai nghĩ giống tui thì bình luận nha
0.0,chuẩn trước khi xem video này tôi cũng đã có trải nghiệm như bạn trong video nói
0.0,cái này giống video của hoàng account
0.0,bệnh ăn mặn vì vậy uống nhiều nước và làm sạch gan sạch thân
0.0,em học ở thcs yên hòa bảo sao đang học lại có tiếng xe ch
0.0,anh từ kiểu
0.0,dân triều tiên thiêu ăn thiếu mặc tất cả dồn vào quân sự về kinh tế mà còn yếu chiến tranh xẩy ra không thể cầm cự lâu dài vị lãnh đạo này mà nóng nẩy thì nguy và quá mạo hiểm
0.0,comment đầu
0.0,mọi người không bao giờ coi kẻnh này người ta còn sống má nó dám đăng người ta chết
0.0,sigma boy
0.0,ừ nói cho cả thế giới biết tăng đoàn là giả để mọi người biết
0.0,trời ơi thằng này ác quá cháu bé có tôi gì đâu chừng tri đích đáng với đoi tượng này
0.0,neymar sẽ làm bố của messi
0.0,ngây thơ dễ thương thật thà quá
0.0,tôi có một chỉ một cách rất đơn giản dễ rẻ có khắp nơi để khỏi mya sữa chất lượng bằng và hơn sữa thật luôn
0.0,khi mình du nên giúp đỡ mọi người
0.0,nam mo quan the am bo tat cau cho con chan cung da mem binh an
0.0,riết cái lú luôn
0.0,tiền đâu để được đi học thì chú ca không nói
0.0,cô giáo này bị tâm thần rồi hay sao
0.0,có thịt chó không
0.0,có cái nhà như vậy thấy đã hơn thấy sợ mà dù s mẹ tiểu vy vẫn yêu bả còn gì
0.0,ở mỹ cho họ tỷ đô la họ cũng không dám làm
0.0,rưỡi rồi được rồi tính vậy thì chiêu
0.0,nam mô anh di đà phậtnam mô anh di đà phậtnam mô anh di đà phậtnam mô anh di đà phậtnam mô quan thế âm bồ tátnam mô quan thế âm bồ tátnam mô quan thế âm bồ tát
0.0,vì một trong hai chưa thực sự đến là vì nhaucũng như thầy từng nói không trong tình yêu không chiếm hữu kiểm soátkhông làm hại không đòi hỏi
0.0,bài cũ hot lại rồi anh đạt ơi
0.0,ông kim muốn năm
0.0,arsenal giờ nó thủ tín nhất châu âu nó mà chịu thủ thì real khỏi đâm trận liên tiếp rồi nó chưa để thủng lưới quá bàn trong trận thì ngược dòng bằng niềm tin
0.0,tuổi thất nghiệp nửa năm suy thoái kinh tế khởi nghiệp thất bại nợ vài trăm triệu cả ngân hàng và bạn bè liên tục mất niềm tin về bản thân mất động lực mất định hướng cảm ơn anh về những giá trị rất đắt này
0.0,lớp tôi cũng như này
0.0,t kiểu
0.0,sao lại ám sát hụt phí quá
0.0,hoamai
0.0,quyết định đúng đắn của xavi simons
0.0,tiết học thứ tui thấy thầy giáo cười sao không ngỏm logic
0.0,ác hết nói
0.0,đâu ai đứng đó hoài đợi tra nam quay đầu thiếu gì đàn ông chỉ thiếu đàn ông tốt
0.0,lúc đầu tao đã biết ông thầy giáo là cây bút
0.0,nam mô anh di đà phật cầu mong em bình an trở về bên gia đình
0.0,bạn đến cơ sở y tế dự phòng huyện tĩnh để được điều trị đúng bệnh đến đó họ sẻ khám thử thuốc và điều trị cấp thuốc miễn phí hàng tháng bệnh này phải mang theo suốt đời
0.0,phu nu ngoai tinh co gi la dau bt
0.0,hayyyyyyyyyyy quá
0.0,cá lóc kiểu mé chết rồi cũng không yên
0.0,anh em có sợ không sợ giơ tay
0.0,bao giờ bộ này ra tập tiếp admin
0.0,thử thách lớn cho đơn giản hoá nè đơn giản hoá phụ nữ
0.0,làm vid như chị mà cũng up tiêu đề với video chả liên quan
0.0,có khác gì truyện bắt đầu hóa thân đánh lui chiến thần đâu
0.0,messi thật cao cả bị so sánh với phụ nữ mà không phẫn nộ
0.0,tại sao kêu bằng nó phải gọi là mấy ông công an chú bộ đội và bác y tế dù bao nhiêu tuổi
0.0,bi nhiều mờ ngay như ở chỗ mình sáng nào cũng có một người chở xe máy mấy người đến bán mấy đồ bông tăm ở đây đến ngần chưa lại xuống đón
0.0,người việt nam luôn biết giữ lại những gì tinh hoa nhất mà thực dân để lại nên việt nam không bao giờ bị đồng hóa việt nam vẫn mãi mãi là việt nam vẫn giữ gìn được bản sắc của dân tộc mình
